Sorter0,,Sorter1,,
ArrayLength,Runtime,ArrayLength,Runtime,
2101,1.3008497953414917,2101,2.79200003205915E-6,
2103,1.3406213521957397,2103,5.375000000640284E-6,
2105,1.12730872631073,2105,2.666000000317581E-6,
2107,1.6328994035720825,2107,3.0839998998999363E-6,
2109,1.1651774644851685,2109,6.833000043116044E-6,
2111,1.3965938091278076,2111,4.625000201485818E-6,
2113,1.1813503503799438,2113,3.166999931636383E-6,
2115,1.1478817462921143,2115,6.374999884428689E-6,
2117,1.2455418109893799,2117,2.8330000532150734E-6,
2119,1.3990596532821655,2119,4.208000063954387E-6,
2121,1.6775970458984375,2121,6.792000021960121E-6,
2123,1.3786745071411133,2123,2.708000010898104E-6,
2125,1.4785494804382324,2125,3.958999968745047E-6,
2127,1.3805055618286133,2127,2.5839999580057338E-6,
2129,1.4920333623886108,2129,2.6669999897421803E-6,
2131,1.5605452060699463,2131,2.958000095532043E-6,
2133,1.2457610368728638,2133,4.084000011062017E-6,
2135,1.1897417306900024,2135,2.6249999791616574E-6,
2137,1.1978991031646729,2137,2.7090000003227033E-6,
2139,1.2092244625091553,2139,2.6249999791616574E-6,
2141,3.429086208343506,2141,4.749999789055437E-6,
2143,1.7107545137405396,2143,4.083000021637417E-6,
2145,2.1351921558380127,2145,1.9375000192667358E-5,
2147,1.8704564571380615,2147,2.750000021478627E-6,
2149,1.3372652530670166,2149,5.417000011220807E-6,
2151,1.2999751567840576,2151,3.12499992105586E-6,
2153,1.2049392461776733,2153,4.12500003221794E-6,
2155,1.1934356689453125,2155,4.541000180324772E-6,
2157,1.4469531774520874,2157,1.0875000043597538E-5,
2159,3.311617612838745,2159,3.1659999422117835E-6,
2161,3.3720529079437256,2161,8.582999726058915E-6,
2163,2.954158306121826,2163,2.750000021478627E-6,
2165,1.2116070985794067,2165,3.2089999422169058E-6,
2167,1.2841448783874512,2167,2.750000021478627E-6,
2169,1.2468411922454834,2169,2.7090000003227033E-6,
2171,1.3439750671386719,2171,2.708000010898104E-6,
2173,1.2474273443222046,2173,4.375000116851879E-6,
2175,1.3280909061431885,2175,4.083000021637417E-6,
2177,1.3187083005905151,2177,4.458000148588326E-6,
2179,1.2720876932144165,2179,1.4000000192027073E-5,
2181,1.3090317249298096,2181,2.708000010898104E-6,
2183,1.3117090463638306,2183,5.625000085274223E-6,
2185,1.260807752609253,2185,2.9170000743761193E-6,
2187,1.260659098625183,2187,2.750000021478627E-6,
2189,1.2401752471923828,2189,3.332999995109276E-6,
2191,1.236646294593811,2191,5.542000053537777E-6,
2193,1.2345942258834839,2193,4.375000116851879E-6,
2195,1.3494418859481812,2195,8.750000233703759E-6,
2197,1.3305246829986572,2197,4.12500003221794E-6,
2199,1.2741641998291016,2199,2.6669999897421803E-6,
2201,1.3172943592071533,2201,4.375000116851879E-6,
2203,1.3908778429031372,2203,5.375000000640284E-6,
2205,1.1871461868286133,2205,5.70800011701067E-6,
2207,1.34852933883667,2207,4.707999778474914E-6,
2209,1.3102831840515137,2209,2.750000021478627E-6,
2211,1.5439975261688232,2211,4.707999778474914E-6,
2213,1.4054985046386719,2213,5.082999905425822E-6,
2215,1.229140281677246,2215,4.832999820791883E-6,
2217,1.137690544128418,2217,4.12500003221794E-6,
2219,1.2356654405593872,2219,5.124999916006345E-6,
2221,1.2501966953277588,2221,3.958999968745047E-6,
2223,1.1201417446136475,2223,4.042000000481494E-6,
2225,1.124422550201416,2225,3.166999931636383E-6,
2227,1.126563549041748,2227,3.999999989900971E-6,
2229,1.1180565357208252,2229,6.916000074852491E-6,
2231,1.1367050409317017,2231,4.542000169749372E-6,
2233,1.1716805696487427,2233,2.79200003205915E-6,
2235,1.1014553308486938,2235,4.375000116851879E-6,
2237,1.107070803642273,2237,4.417000127432402E-6,
2239,1.0926145315170288,2239,2.6249999791616574E-6,
2241,1.093603253364563,2241,3.999999989900971E-6,
2243,1.1055046319961548,2243,2.91600008495152E-6,
2245,1.1646826267242432,2245,4.500000159168849E-6,
2247,1.19825279712677,2247,2.750000021478627E-6,
2249,1.1169272661209106,2249,4.375000116851879E-6,
2251,1.1167078018188477,2251,4.500000159168849E-6,
2253,1.0867167711257935,2253,5.040999894845299E-6,
2255,1.1784178018569946,2255,4.333000106271356E-6,
2257,1.1325011253356934,2257,7.58399983169511E-6,
2259,1.1389877796173096,2259,3.12499992105586E-6,
2261,1.1090060472488403,2261,4.333000106271356E-6,
2263,1.1021801233291626,2263,3.6660001114796614E-6,
2265,1.1008679866790771,2265,4.458000148588326E-6,
2267,1.1162163019180298,2267,4.375000116851879E-6,
2269,1.1269243955612183,2269,4.7909998102113605E-6,
2271,1.1809440851211548,2271,1.1209000149392523E-5,
2273,1.210052490234375,2273,4.667000212066341E-6,
2275,1.1806186437606812,2275,4.25000007453491E-6,
2277,1.152298927307129,2277,4.292000085115433E-6,
2279,1.1255234479904175,2279,4.666000222641742E-6,
2281,1.166218876838684,2281,4.25000007453491E-6,
2283,1.1759988069534302,2283,2.8330000532150734E-6,
2285,1.1754626035690308,2285,4.583000190905295E-6,
2287,1.1978302001953125,2287,1.5249999705702066E-5,
2289,1.1631569862365723,2289,4.583000190905295E-6,
2291,1.1437774896621704,2291,3.082999910475337E-6,
2293,1.1786129474639893,2293,4.957999863108853E-6,
2295,1.1597588062286377,2295,4.333000106271356E-6,
2297,1.1655796766281128,2297,4.500000159168849E-6,
2299,1.3329715728759766,2299,4.666000222641742E-6,
2301,1.1106315851211548,2301,3.2499999633728294E-6,
2303,1.2065613269805908,2303,3.583000079743215E-6,
2305,1.2297579050064087,2305,4.584000180329895E-6,
2307,1.1723345518112183,2307,2.958000095532043E-6,
2309,1.2044259309768677,2309,3.000000106112566E-6,
2311,1.1731210947036743,2311,4.583000190905295E-6,
2313,1.1385101079940796,2313,4.625000201485818E-6,
2315,1.2055590152740479,2315,4.667000212066341E-6,
2317,1.1990970373153687,2317,4.541000180324772E-6,
2319,1.1525166034698486,2319,4.542000169749372E-6,
2321,1.1318120956420898,2321,4.707999778474914E-6,
2323,1.1389384269714355,2323,5.249999958323315E-6,
2325,1.2481707334518433,2325,4.625000201485818E-6,
2327,1.1838960647583008,2327,4.417000127432402E-6,
2329,1.1576052904129028,2329,4.541000180324772E-6,
2331,1.1941325664520264,2331,4.749999789055437E-6,
2333,1.191264033317566,2333,4.583000190905295E-6,
2335,1.19966459274292,2335,3.833999926428078E-6,
2337,1.1922610998153687,2337,3.417000016270322E-6,
2339,1.2053714990615845,2339,4.542000169749372E-6,
2341,1.1973702907562256,2341,2.9170000743761193E-6,
2343,1.2075445652008057,2343,4.625000201485818E-6,
2345,1.213623285293579,2345,2.8750000637955964E-6,
2347,1.32335364818573,2347,4.333000106271356E-6,
2349,1.3520032167434692,2349,7.58299984227051E-6,
2351,1.153609037399292,2351,4.625000201485818E-6,
2353,1.1651229858398438,2353,4.625000201485818E-6,
2355,1.2324861288070679,2355,4.583000190905295E-6,
2357,1.2016774415969849,2357,4.583000190905295E-6,
2359,1.2443469762802124,2359,5.249999958323315E-6,
2361,1.1838568449020386,2361,4.584000180329895E-6,
2363,1.253679633140564,2363,1.0834000022441614E-5,
2365,1.2401269674301147,2365,2.8750000637955964E-6,
2367,1.2697842121124268,2367,1.1082999662903603E-5,
2369,1.2264682054519653,2369,4.957999863108853E-6,
2371,1.2895883321762085,2371,5.249999958323315E-6,
2373,1.2932524681091309,2373,4.958999852533452E-6,
2375,1.2871837615966797,2375,1.3249999938125256E-5,
2377,1.233643889427185,2377,4.583000190905295E-6,
2379,1.5848464965820312,2379,2.9590000849566422E-6,
2381,1.5160086154937744,2381,2.958000095532043E-6,
2383,1.693975806236267,2383,3.5000000480067683E-6,
2385,1.5455588102340698,2385,4.292000085115433E-6,
2387,1.560490608215332,2387,7.541999821114587E-6,
2389,1.659746766090393,2389,2.8750000637955964E-6,
2391,1.6297045946121216,2391,3.7090001114847837E-6,
2393,1.7109971046447754,2393,4.625000201485818E-6,
2395,1.5801655054092407,2395,3.832999937003478E-6,
2397,1.5281959772109985,2397,3.375000005689799E-6,
2399,1.5069650411605835,2399,2.958000095532043E-6,
2401,1.5062085390090942,2401,5.041999884269899E-6,
2403,1.6010748147964478,2403,4.417000127432402E-6,
2405,1.5394690036773682,2405,2.9170000743761193E-6,
2407,1.5622330904006958,2407,3.1659999422117835E-6,
2409,1.5416224002838135,2409,4.291000095690833E-6,
2411,1.5183579921722412,2411,3.040999899894814E-6,
2413,1.705963134765625,2413,4.291000095690833E-6,
2415,1.7900986671447754,2415,2.8750000637955964E-6,
2417,1.6043566465377808,2417,5.70800011701067E-6,
2419,1.9539752006530762,2419,1.1916999937966466E-5,
2421,1.7199901342391968,2421,3.082999910475337E-6,
2423,1.529536485671997,2423,5.666000106430147E-6,
2425,1.5870672464370728,2425,2.8750000637955964E-6,
2427,1.8055530786514282,2427,2.9170000743761193E-6,
2429,1.9376276731491089,2429,3.791999915847555E-6,
2431,1.6018760204315186,2431,5.500000042957254E-6,
2433,1.745775580406189,2433,5.291999968903838E-6,
2435,1.772535800933838,2435,6.000000212225132E-6,
2437,1.7440632581710815,2437,3.166999931636383E-6,
2439,1.9855406284332275,2439,5.124999916006345E-6,
2441,1.725974440574646,2441,3.0419998893194133E-6,
2443,1.5886244773864746,2443,2.958000095532043E-6,
2445,1.5875251293182373,2445,9.166999916487839E-6,
2447,1.82448410987854,2447,2.958000095532043E-6,
2449,1.835030198097229,2449,4.417000127432402E-6,
2451,1.74919593334198,2451,8.541000170225743E-6,
2453,1.6957756280899048,2453,2.958000095532043E-6,
2455,1.6669102907180786,2455,2.8750000637955964E-6,
2457,1.8529748916625977,2457,2.9590000849566422E-6,
2459,1.6651067733764648,2459,5.625000085274223E-6,
2461,1.5793709754943848,2461,3.082999910475337E-6,
2463,1.64576256275177,2463,2.958000095532043E-6,
2465,1.6896910667419434,2465,2.958000095532043E-6,
2467,1.797895073890686,2467,2.958000095532043E-6,
2469,1.713922142982483,2469,5.040999894845299E-6,
2471,1.7135347127914429,2471,3.290999984528753E-6,
2473,1.7351197004318237,2473,3.000000106112566E-6,
2475,1.9432001113891602,2475,3.166999931636383E-6,
2477,1.684019923210144,2477,4.749999789055437E-6,
2479,1.5114705562591553,2479,3.000000106112566E-6,
2481,1.6399056911468506,2481,3.000000106112566E-6,
2483,1.7716881036758423,2483,3.166999931636383E-6,
2485,1.7211289405822754,2485,3.6660001114796614E-6,
2487,1.6473830938339233,2487,6.207999831531197E-6,
2489,1.6748125553131104,2489,4.042000000481494E-6,
2491,1.692482829093933,2491,1.1000000085914508E-5,
2493,1.6030957698822021,2493,4.707999778474914E-6,
2495,1.7075059413909912,2495,3.417000016270322E-6,
2497,1.7276160717010498,2497,3.12499992105586E-6,
2499,1.8070799112319946,2499,6.792000021960121E-6,
