Sorter0,
ArrayLength,Runtime D
17157,0.099228211
17159,0.099584453
17161,0.098943129
17163,0.09952125
17165,0.100357205
17167,0.099512547
17169,0.099703453
17171,0.099275
17173,0.099823996
17175,0.099854127
17177,0.099826418
17179,0.099945627
17181,0.099850751
17183,0.099362209
17185,0.099645078
17187,0.100634284
17189,0.100084752
17191,0.100322962
17193,0.099904701
17195,0.100052036
17197,0.099705793
17199,0.100159205
17201,0.099752583
17203,0.099897251
17205,0.100080624
17207,0.099942587
17209,0.099764958
17211,0.100289077
17213,0.103661917
17215,0.100163795
17217,0.100351661
17219,0.100241996
17221,0.100380003
17223,0.100273751
17225,0.10051509
17227,0.100324661
17229,0.100544795
17231,0.100405715
17233,0.100819036
17235,0.100391127
17237,0.100642204
17239,0.104260661
17241,0.100500584
17243,0.100479417
17245,0.100282706
17247,0.100895919
17249,0.100340001
17251,0.100489624
17253,0.10076075
17255,0.100530997
17257,0.100615919
17259,0.100649334
17261,0.100982875
17263,0.100386165
17265,0.104296751
17267,0.100401752
17269,0.100751624
17271,0.100992911
17273,0.101136379
17275,0.100900963
17277,0.100878663
17279,0.101142868
17281,0.100876667
17283,0.100988582
17285,0.101489455
17287,0.100972414
17289,0.103411876
17291,0.109101921
17293,0.134863377
17295,0.102175377
17297,0.101182416
17299,0.101435207
17301,0.100810081
17303,0.101410456
17305,0.101372078
17307,0.101271376
17309,0.10100162
17311,0.100695834
17313,0.101348333
17315,0.10143771
17317,0.101146922
17319,0.101104245
17321,0.101748623
17323,0.101529755
17325,0.10109029
17327,0.10131225
17329,0.102260247
17331,0.101244129
17333,0.101335041
17335,0.101807624
17337,0.101809829
17339,0.101781547
17341,0.101683125
17343,0.10135629
17345,0.101889752
17347,0.103443794
17349,0.101718493
17351,0.101132542
17353,0.101938374
17355,0.102030627
17357,0.101539962
17359,0.102097869
17361,0.101613544
17363,0.101993002
17365,0.103184126
17367,0.10344962
17369,0.103415042
17371,0.103383332
17373,0.103220627
17375,0.103128038
17377,0.103568338
17379,0.103751749
17381,0.10357713
17383,0.102886662
17385,0.103762165
17387,0.102663085
17389,0.103312835
17391,0.102941297
17393,0.103907414
17395,0.103464
17397,0.103049755
17399,0.103630714
17401,0.103845455
17403,0.106325835
17405,0.103920795
17407,0.10449817
17409,0.103077456
17411,0.104305871
17413,0.103400663
17415,0.104078546
17417,0.10385038
17419,0.104309715
17421,0.103808165
17423,0.103920706
17425,0.103912748
17427,0.103960752
17429,0.103469998
17431,0.103982002
17433,0.108758286
17435,0.103705958
17437,0.104554869
17439,0.103709169
17441,0.103979871
17443,0.103923209
17445,0.104218833
17447,0.103876248
17449,0.104068957
17451,0.103262581
17453,0.10413979
17455,0.104332499
17457,0.104412831
17459,0.104486249
17461,0.103982873
17463,0.104158752
17465,0.105898209
17467,0.10511525
17469,0.104469709
17471,0.105125166
17473,0.103867002
17475,0.104940332
17477,0.10450691
17479,0.104860418
17481,0.104620874
17483,0.104391418
17485,0.104353666
17487,0.105013832
17489,0.105070166
17491,0.105167791
17493,0.104673624
17495,0.104727417
17497,0.104837
17499,0.104548663
17501,0.105387963
17503,0.10443496
17505,0.105118997
17507,0.105126165
17509,0.104924209
17511,0.105158791
17513,0.104909874
17515,0.104134418
17517,0.105360664
17519,0.105203547
17521,0.10559117
17523,0.105252251
17525,0.104379207
17527,0.107304245
17529,0.105369247
17531,0.105509505
17533,0.104954585
17535,0.109392039
17537,0.107133083
17539,0.105802789
17541,0.105421126
17543,0.106657922
17545,0.105125546
17547,0.105552211
17549,0.107027374
17551,0.10616383
17553,0.10580796
17555,0.105295546
17557,0.104926713
17559,0.105702288
17561,0.106614418
17563,0.105761543
17565,0.105515957
17567,0.105913207
17569,0.105731621
17571,0.105719373
17573,0.106815666
17575,0.106339544
17577,0.107806668
17579,0.10871762
17581,0.147170573
17583,0.107934497
17585,0.106062457
17587,0.105651297
17589,0.106162667
17591,0.106493205
17593,0.106106043
17595,0.10610754
17597,0.105491042
17599,0.106504664
17601,0.106149957
17603,0.106398582
17605,0.106249921
17607,0.106500663
17609,0.106551871
17611,0.106864288
17613,0.106465541
17615,0.106520079
17617,0.106160372
17619,0.106036127
17621,0.106473833
17623,0.106548078
17625,0.106403299
17627,0.106177829
17629,0.106739752
17631,0.10646046
17633,0.106826961
17635,0.106863871
17637,0.106660627
17639,0.106121622
17641,0.107042
17643,0.106592126
17645,0.107026957
17647,0.10640879
17649,0.107847504
17651,0.106301792
17653,0.106416546
17655,0.10710258
17657,0.106715001
17659,0.106341377
17661,0.106435999
17663,0.111580499
17665,0.106793337
17667,0.107451245
17669,0.107030585
17671,0.106369957
17673,0.107473545
17675,0.107656755
17677,0.107133918
17679,0.107890166
17681,0.106540754
17683,0.107384287
17685,0.107129
17687,0.106908418
17689,0.107088499
17691,0.107212126
17693,0.10647925
17695,0.107306339
17697,0.107456416
17699,0.107602663
17701,0.110404335
17703,0.106729791
17705,0.108164586
17707,0.107074998
17709,0.106823415
17711,0.106861003
17713,0.107698083
17715,0.107667081
17717,0.108040921
17719,0.107549414
17721,0.107287459
17723,0.107153207
17725,0.107806869
17727,0.107448868
17729,0.107305959
17731,0.107479244
17733,0.107135169
17735,0.107557379
17737,0.107628547
17739,0.113073044
17741,0.107330076
17743,0.108187169
17745,0.107731752
17747,0.108787626
17749,0.107867002
17751,0.108302042
17753,0.108075872
17755,0.108166665
17757,0.107640289
17759,0.108577088
17761,0.107504167
17763,0.107854627
17765,0.107456379
17767,0.108028829
17769,0.107862875
17771,0.107872248
17773,0.107391544
17775,0.107939377
17777,0.10821417
17779,0.108373038
17781,0.109488003
17783,0.107884914
17785,0.108355545
17787,0.108432621
17789,0.107888207
17791,0.108475715
17793,0.107734419
17795,0.108159296
17797,0.108551249
17799,0.108883791
17801,0.108593546
17803,0.107972167
17805,0.108199626
17807,0.108722039
17809,0.10862083
17811,0.108498707
17813,0.109296247
17815,0.108058706
17817,0.108689919
17819,0.108561248
17821,0.108509041
17823,0.110584252
17825,0.108404249
17827,0.108694211
17829,0.108986169
17831,0.10877829
17833,0.10850925
17835,0.109004959
17837,0.108756751
17839,0.109030999
17841,0.109862417
17843,0.109423168
17845,0.108710662
17847,0.108898208
17849,0.10924121
17851,0.109241039
17853,0.110671997
17855,0.111489959
17857,0.132543579
17859,0.109977037
17861,0.1094753
17863,0.109449089
17865,0.108486585
17867,0.109614335
17869,0.110140339
17871,0.110439077
17873,0.111434124
17875,0.110226206
17877,0.110322624
17879,0.110273458
17881,0.110592037
17883,0.109884374
17885,0.111809999
17887,0.109585874
17889,0.112650543
17891,0.111505374
17893,0.111423962
17895,0.10978771
17897,0.109654248
17899,0.110313922
17901,0.110799715
17903,0.109820291
17905,0.109447546
17907,0.111586206
17909,0.111909755
17911,0.112717375
17913,0.112939246
17915,0.114837661
17917,0.112766959
17919,0.11520683
17921,0.110518418
17923,0.11087808
17925,0.109905668
17927,0.110306665
17929,0.109890416
17931,0.110804334
17933,0.110211506
17935,0.110636249
17937,0.110030875
17939,0.110344082
17941,0.110231332
17943,0.110568702
17945,0.110352494
17947,0.110666499
17949,0.110659875
17951,0.112475082
17953,0.111954339
17955,0.111449413
17957,0.110985957
17959,0.110875376
17961,0.11136575
17963,0.111755297
17965,0.115770712
17967,0.111166246
17969,0.112053871
17971,0.111272961
17973,0.111044168
17975,0.111072168
17977,0.111621246
17979,0.11127913
17981,0.111659504
17983,0.111377507
17985,0.112792172
17987,0.111489587
17989,0.113747001
17991,0.112621456
17993,0.112718754
17995,0.112376332
17997,0.111804336
17999,0.111497127
18001,0.111864664
18003,0.11202687
18005,0.112013586
18007,0.115403414
18009,0.111720622
18011,0.112319171
18013,0.112829506
18015,0.113710165
18017,0.113943294
18019,0.117507502
18021,0.112338379
18023,0.112597667
18025,0.113755003
18027,0.112160914
18029,0.111918546
18031,0.112732455
18033,0.113770582
18035,0.113147333
18037,0.11325717
18039,0.113702208
18041,0.113520287
18043,0.113849454
18045,0.112528585
18047,0.112727247
18049,0.112750627
18051,0.113343582
18053,0.112931959
18055,0.112433918
18057,0.114760496
18059,0.114116959
18061,0.11280521
18063,0.11382208
18065,0.112891205
18067,0.113439754
18069,0.112867832
18071,0.11314787
18073,0.113906875
18075,0.113627248
18077,0.146459669
18079,0.113867506
18081,0.114570662
18083,0.114808373
18085,0.115998872
18087,0.114557587
18089,0.114589661
18091,0.114693508
18093,0.114757165
18095,0.114622205
18097,0.113659166
18099,0.113363504
18101,0.113794081
18103,0.113443248
18105,0.114568964
18107,0.114327289
18109,0.11574921
18111,0.114061587
18113,0.11440362
18115,0.114243962
18117,0.113353454
18119,0.114415661
18121,0.115577377
18123,0.199909791
18125,0.116412915
18127,0.115200706
18129,0.114734001
18131,0.113096833
18133,0.113330334
18135,0.113111041
18137,0.114919923
18139,0.114564911
18141,0.113380909
18143,0.117409922
18145,0.113587171
18147,0.113654964
18149,0.114048921
18151,0.114531755
18153,0.113326713
18155,0.113368377
18157,0.113456547
18159,0.113574252
18161,0.113709621
18163,0.113992497
18165,0.115775377
18167,0.114425585
18169,0.115219921
18171,0.115132704
18173,0.114525832
18175,0.115182795
18177,0.115485415
18179,0.114440039
18181,0.115153
18183,0.114490703
18185,0.11549779
18187,0.115339458
18189,0.115076751
18191,0.112514377
18193,0.11316321
18195,0.114714377
18197,0.112837546
18199,0.112836204
18201,0.112234496
18203,0.112691037
18205,0.112662792
18207,0.113599338
18209,0.113528959
18211,0.113303296
18213,0.113027506
18215,0.112784289
18217,0.115914285
18219,0.113400459
18221,0.113173507
18223,0.112481043
18225,0.11336229
18227,0.112536207
18229,0.114042126
18231,0.114886083
18233,0.114405334
18235,0.114400208
18237,0.114871956
18239,0.114454582
18241,0.114892043
18243,0.114897661
18245,0.115341716
18247,0.114711247
18249,0.115276828
18251,0.115265287
18253,0.115347125
18255,0.11464829
18257,0.115507036
18259,0.115133002
18261,0.115161128
18263,0.115021251
18265,0.115384795
18267,0.116014749
18269,0.115727
18271,0.115119457
18273,0.11562904
18275,0.115044124
18277,0.115241833
18279,0.115309335
18281,0.115924492
18283,0.11407987
18285,0.114460789
18287,0.113408417
18289,0.113153502
18291,0.113295831
18293,0.113785334
18295,0.114327244
18297,0.113388702
18299,0.114082918
18301,0.114492998
18303,0.114430211
18305,0.113991924
18307,0.116158627
18309,0.113925874
18311,0.114489794
18313,0.113803335
18315,0.115139246
18317,0.113392495
18319,0.114076495
18321,0.114016376
18323,0.114134625
18325,0.113816708
18327,0.113625377
18329,0.113867581
18331,0.114155501
18333,0.113972664
18335,0.113995507
18337,0.113752246
18339,0.11422421
18341,0.11431092
18343,0.114163414
18345,0.113892794
18347,0.114613205
18349,0.114338584
18351,0.114537753
18353,0.114282206
18355,0.114884496
18357,0.114474081
18359,0.114368789
18361,0.114545874
18363,0.114666
18365,0.114368789
18367,0.11447975
18369,0.11434783
18371,0.114869751
18373,0.114712663
18375,0.115810335
18377,0.114551246
18379,0.116501287
18381,0.116769128
18383,0.147006288
18385,0.115042627
18387,0.115256339
18389,0.114772171
18391,0.114520587
18393,0.114933714
18395,0.115154713
18397,0.115164623
18399,0.114706039
18401,0.115022004
18403,0.114776544
18405,0.114720166
18407,0.114649288
18409,0.116064206
18411,0.114737459
18413,0.114797831
18415,0.115345836
18417,0.115606584
18419,0.115229793
18421,0.115604542
18423,0.115083545
18425,0.118774623
18427,0.115158416
18429,0.116976209
18431,0.118190452
18433,0.117744245
18435,0.115517959
18437,0.115691587
18439,0.115239501
18441,0.116594963
18443,0.116465457
18445,0.117692038
18447,0.11573109
18449,0.116264544
18451,0.115911871
18453,0.115781501
18455,0.116997041
18457,0.117605247
18459,0.115781546
18461,0.116188332
18463,0.117227085
18465,0.118110418
18467,0.115493126
18469,0.116654247
18471,0.117579453
18473,0.117988333
18475,0.115721375
18477,0.117496416
18479,0.117454171
18481,0.117240831
18483,0.115956418
18485,0.116941713
18487,0.117954418
18489,0.118512586
18491,0.116530873
18493,0.119463339
18495,0.118150286
18497,0.117167413
18499,0.116646715
18501,0.116220079
18503,0.11762771
18505,0.118386663
18507,0.116166249
18509,0.116988875
18511,0.118770078
18513,0.117038794
18515,0.116317831
18517,0.116406582
18519,0.116594754
18521,0.116823547
18523,0.115917541
18525,0.116402544
18527,0.117428914
18529,0.116660871
18531,0.116156623
18533,0.117310584
18535,0.116928622
18537,0.117008038
18539,0.116541378
18541,0.116947621
18543,0.116479166
18545,0.117133044
18547,0.116504125
18549,0.117006794
18551,0.11653579
18553,0.117429793
18555,0.116560921
18557,0.116858795
18559,0.117042869
18561,0.117031455
18563,0.118395165
18565,0.116998248
18567,0.117059715
18569,0.117201336
18571,0.116708495
18573,0.117204756
18575,0.117237456
18577,0.119376622
18579,0.119438581
18581,0.117107458
18583,0.117366292
18585,0.117849626
18587,0.119833454
18589,0.118287206
18591,0.11722783
18593,0.117714457
18595,0.118501082
18597,0.119664378
18599,0.117131457
18601,0.117615081
18603,0.117563501
18605,0.11754287
18607,0.117198795
18609,0.117521077
18611,0.11759425
18613,0.117881373
18615,0.117296755
18617,0.118348666
18619,0.117528625
18621,0.117598914
18623,0.117409714
18625,0.117717125
18627,0.117794037
18629,0.117922753
18631,0.117847003
18633,0.117710873
18635,0.119788542
18637,0.121651001
18639,0.157947585
18641,0.128852874
18643,0.118660003
18645,0.117937542
18647,0.118015751
18649,0.118119419
18651,0.117891207
18653,0.118077964
18655,0.118029542
18657,0.118546285
18659,0.118896082
18661,0.119308129
18663,0.120303132
18665,0.121135168
18667,0.121132001
18669,0.119831204
18671,0.119378664
18673,0.119809873
18675,0.120144039
18677,0.120823503
18679,0.120204337
18681,0.119288541
18683,0.121428661
18685,0.12158075
18687,0.121195875
18689,0.119110495
18691,0.119076625
18693,0.118557245
18695,0.11990796
18697,0.12179517
18699,0.120558128
18701,0.120726585
18703,0.119921543
18705,0.11914029
18707,0.118932247
18709,0.118741415
18711,0.118491828
18713,0.118796125
18715,0.118798286
18717,0.118960209
18719,0.121317871
18721,0.119954415
18723,0.118655793
18725,0.119066127
18727,0.119251505
18729,0.118978493
18731,0.119109042
18733,0.119221754
18735,0.11938408
18737,0.119674958
18739,0.119213834
18741,0.119355038
18743,0.119221665
18745,0.119596705
18747,0.119184457
18749,0.119718581
18751,0.119068131
18753,0.119635709
18755,0.119399503
18757,0.119483918
18759,0.119218171
18761,0.119602285
18763,0.119505547
18765,0.119646706
18767,0.120186128
18769,0.119657502
18771,0.119670585
18773,0.119795792
18775,0.119527869
18777,0.119647376
18779,0.11986196
18781,0.119845711
18783,0.119858705
18785,0.12104404
18787,0.119983584
18789,0.120131664
18791,0.122278623
18793,0.122160211
18795,0.122710042
18797,0.122969627
18799,0.122706622
18801,0.123182833
18803,0.121148288
18805,0.12109708
18807,0.121535584
18809,0.12202879
18811,0.122817039
18813,0.122711621
18815,0.12055175
18817,0.120408416
18819,0.120758869
18821,0.121750131
18823,0.12150792
18825,0.120690711
18827,0.121238001
18829,0.122958586
18831,0.123854876
18833,0.124512918
18835,0.120819211
18837,0.120758913
18839,0.119915128
18841,0.120641835
18843,0.120577171
18845,0.12084575
18847,0.120225586
18849,0.121011712
18851,0.123284377
18853,0.12295346
18855,0.122441128
18857,0.121161789
18859,0.120732419
18861,0.121539131
18863,0.12179479
18865,0.121530667
18867,0.120832548
18869,0.121566586
18871,0.120588332
18873,0.123061247
18875,0.120692752
18877,0.121872127
18879,0.120930165
18881,0.120957546
18883,0.122643374
18885,0.124215752
18887,0.134667844
18889,0.121270418
18891,0.121136583
18893,0.121254042
18895,0.121048003
18897,0.121365502
18899,0.120846458
18901,0.121184245
18903,0.121173292
18905,0.121821128
18907,0.12134517
18909,0.121606998
18911,0.121672958
18913,0.121416621
18915,0.121302493
18917,0.121481918
18919,0.121107586
18921,0.121495038
18923,0.121602871
18925,0.121744581
18927,0.121633582
18929,0.121676542
18931,0.12136104
18933,0.123268247
18935,0.121831715
18937,0.124912038
18939,0.122034453
18941,0.121993713
18943,0.122664958
18945,0.121216625
18947,0.121797711
18949,0.121946417
18951,0.122190207
18953,0.122354917
18955,0.121871874
18957,0.121905543
18959,0.121577919
18961,0.122215711
18963,0.122122042
18965,0.12232504
18967,0.122091293
18969,0.122091919
18971,0.121986039
18973,0.121731922
18975,0.122543581
18977,0.121979415
18979,0.121979296
18981,0.122347794
18983,0.122035041
18985,0.122567996
18987,0.122366205
18989,0.122343205
18991,0.122364625
18993,0.122475959
18995,0.122326791
18997,0.122300334
18999,0.122703709
19001,0.122154333
19003,0.122967169
19005,0.122289792
19007,0.122811414
19009,0.122390792
19011,0.122831248
19013,0.122492
19015,0.122183457
19017,0.122635037
19019,0.122846752
19021,0.122659504
19023,0.122746333
19025,0.122873545
19027,0.122920662
19029,0.12284904
19031,0.123178542
19033,0.123609453
19035,0.122748919
19037,0.122967251
19039,0.123654917
19041,0.123016
19043,0.123932496
19045,0.123002373
19047,0.122739077
19049,0.12353266
19051,0.124226496
19053,0.123385459
19055,0.12615408
19057,0.122693963
19059,0.123343334
19061,0.123202749
19063,0.123064131
19065,0.123755664
19067,0.122924753
19069,0.123301335
19071,0.123163082
19073,0.123282716
19075,0.123034164
19077,0.123619169
19079,0.123297505
